timestamp,sensor_id,temperature,pressure,humidity
2025-06-02T20:55:00,TI-B002,36.51,1012.36,43.28
2025-06-02T21:00:00,TI-C001,28.5,996.43,68.82
2025-06-02T21:05:00,TI-A001,23.7,997.77,49.25
2025-06-02T21:10:00,TI-A002,35.96,997.96,61.7
2025-06-02T21:15:00,TI-B001,25.43,1012.34,58.45
2025-06-02T21:20:00,TI-B002,38.04,994.71,82.36
2025-06-02T21:25:00,TI-C001,41.63,998.47,49.09
2025-06-02T21:30:00,TI-A001,27.16,1001.1,83.31
2025-06-02T21:35:00,TI-A002,37.61,1012.05,41.92
2025-06-02T21:40:00,TI-B001,24.0,1005.65,78.71
2025-06-02T21:45:00,TI-B002,31.31,984.1,77.29
2025-06-02T21:50:00,TI-C001,38.43,991.4,73.16
2025-06-02T21:55:00,TI-A001,24.55,1016.21,42.37
2025-06-02T22:00:00,TI-A002,28.5,1017.86,46.1
2025-06-02T22:05:00,TI-B001,28.83,993.98,36.33
2025-06-02T22:10:00,TI-B002,19.28,1000.08,46.79
2025-06-02T22:15:00,TI-C001,41.87,995.0,36.41
2025-06-02T22:20:00,TI-A001,40.34,1013.57,67.5
2025-06-02T22:25:00,TI-A002,36.99,985.5,49.34
2025-06-02T22:30:00,TI-B001,37.91,1007.84,41.94
2025-06-02T22:35:00,TI-B002,34.93,997.94,35.26
2025-06-02T22:40:00,TI-C001,19.9,990.24,76.75
2025-06-02T22:45:00,TI-A001,31.17,1009.09,61.39
2025-06-02T22:50:00,TI-A002,20.67,991.52,50.06
2025-06-02T22:55:00,TI-B001,19.15,996.79,74.69
2025-06-02T23:00:00,TI-B002,28.97,984.43,80.26
2025-06-02T23:05:00,TI-C001,32.32,980.66,60.77
2025-06-02T23:10:00,TI-A001,23.81,985.74,56.46
2025-06-02T23:15:00,TI-A002,32.76,989.62,55.83
2025-06-02T23:20:00,TI-B001,33.94,983.42,83.73
2025-06-02T23:25:00,TI-B002,19.62,1001.04,60.37
2025-06-02T23:30:00,TI-C001,41.72,1002.17,54.52
2025-06-02T23:35:00,TI-A001,29.28,1005.43,84.05
2025-06-02T23:40:00,TI-A002,24.09,980.65,74.43
2025-06-02T23:45:00,TI-B001,26.28,1009.32,66.41
2025-06-02T23:50:00,TI-B002,36.52,1009.41,51.63
2025-06-02T23:55:00,TI-C001,19.06,1001.84,75.68
2025-06-03T00:00:00,TI-A001,22.2,1011.17,58.23
2025-06-03T00:05:00,TI-A002,34.69,1005.27,75.57
2025-06-03T00:10:00,TI-B001,19.51,1011.05,57.88
2025-06-03T00:15:00,TI-B002,25.04,981.75,44.97
2025-06-03T00:20:00,TI-C001,19.01,1017.33,60.77
2025-06-03T00:25:00,TI-A001,41.74,1001.72,47.67
2025-06-03T00:30:00,TI-A002,36.08,987.64,52.85
2025-06-03T00:35:00,TI-B001,36.74,1014.63,51.6
2025-06-03T00:40:00,TI-B002,20.99,994.72,79.47
2025-06-03T00:45:00,TI-C001,35.84,1015.79,54.33
2025-06-03T00:50:00,TI-A001,41.37,999.85,59.88
2025-06-03T00:55:00,TI-A002,40.18,1000.77,75.06
2025-06-03T01:00:00,TI-B001,35.45,983.16,65.12
2025-06-03T01:05:00,TI-B002,37.74,1001.82,51.06
2025-06-03T01:10:00,TI-C001,19.92,1006.44,50.32
2025-06-03T01:15:00,TI-A001,32.46,997.04,69.49
2025-06-03T01:20:00,TI-A002,26.44,981.69,78.5
2025-06-03T01:25:00,TI-B001,26.46,1019.93,48.73
2025-06-03T01:30:00,TI-B002,41.52,1017.92,38.75
2025-06-03T01:35:00,TI-C001,33.3,994.53,75.05
2025-06-03T01:40:00,TI-A001,34.31,1018.11,42.14
2025-06-03T01:45:00,TI-A002,32.58,1011.25,36.74
2025-06-03T01:50:00,TI-B001,19.61,1011.14,53.32
2025-06-03T01:55:00,TI-B002,27.19,1002.69,65.25
2025-06-03T02:00:00,TI-C001,34.3,1017.95,53.6
2025-06-03T02:05:00,TI-A001,36.31,1002.96,61.47
2025-06-03T02:10:00,TI-A002,27.55,1005.98,47.48
2025-06-03T02:15:00,TI-B001,20.72,1009.43,59.95
2025-06-03T02:20:00,TI-B002,27.29,1002.47,48.09
2025-06-03T02:25:00,TI-C001,24.25,997.85,84.82
2025-06-03T02:30:00,TI-A001,24.85,1016.66,59.56
2025-06-03T02:35:00,TI-A002,20.94,1014.11,57.6
2025-06-03T02:40:00,TI-B001,39.57,997.8,39.39
2025-06-03T02:45:00,TI-B002,34.37,1013.82,50.98
2025-06-03T02:50:00,TI-C001,26.34,982.6,62.11
2025-06-03T02:55:00,TI-A001,39.39,1014.05,70.59
2025-06-03T03:00:00,TI-A002,40.26,1005.51,74.68
2025-06-03T03:05:00,TI-B001,30.21,984.85,45.05
2025-06-03T03:10:00,TI-B002,21.33,1011.61,36.31
2025-06-03T03:15:00,TI-C001,31.3,994.76,75.18
2025-06-03T03:20:00,TI-A001,31.24,1004.48,39.31
2025-06-03T03:25:00,TI-A002,25.42,1019.98,70.94
2025-06-03T03:30:00,TI-B001,30.62,1010.77,76.17
2025-06-03T03:35:00,TI-B002,19.77,1018.9,67.12
2025-06-03T03:40:00,TI-C001,28.8,1007.2,52.23
2025-06-03T03:45:00,TI-A001,39.07,1011.21,66.99
2025-06-03T03:50:00,TI-A002,22.37,1018.65,56.63
2025-06-03T03:55:00,TI-B001,39.86,982.22,41.21
2025-06-03T04:00:00,TI-B002,21.67,986.59,51.13
2025-06-03T04:05:00,TI-C001,35.02,993.84,82.05
2025-06-03T04:10:00,TI-A001,39.48,1013.84,47.53
2025-06-03T04:15:00,TI-A002,33.24,1002.03,41.26
2025-06-03T04:20:00,TI-B001,25.27,1001.34,60.13
2025-06-03T04:25:00,TI-B002,22.05,1017.66,42.71
2025-06-03T04:30:00,TI-C001,33.81,1008.83,65.26
2025-06-03T04:35:00,TI-A001,38.22,1002.54,76.26
2025-06-03T04:40:00,TI-A002,18.68,981.82,67.07
2025-06-03T04:45:00,TI-B001,31.84,1006.05,73.35
2025-06-03T04:50:00,TI-B002,28.0,1005.56,59.9
2025-06-03T04:55:00,TI-C001,33.05,991.59,82.83
2025-06-03T05:00:00,TI-A001,29.59,1012.19,69.25
2025-06-03T05:05:00,TI-A002,25.14,982.92,38.0
2025-06-03T05:10:00,TI-B001,28.55,999.37,45.2
2025-06-03T05:15:00,TI-B002,32.56,992.5,70.92
2025-06-03T05:20:00,TI-C001,35.62,1014.43,83.77
2025-06-03T05:25:00,TI-A001,21.14,994.82,63.08
2025-06-03T05:30:00,TI-A002,25.66,998.66,48.37
2025-06-03T05:35:00,TI-B001,23.95,983.87,49.51
2025-06-03T05:40:00,TI-B002,27.22,1004.62,47.41
2025-06-03T05:45:00,TI-C001,38.77,986.39,51.37
2025-06-03T05:50:00,TI-A001,31.86,992.51,73.16
2025-06-03T05:55:00,TI-A002,29.96,1000.59,59.94
2025-06-03T06:00:00,TI-B001,25.4,980.93,82.26
2025-06-03T06:05:00,TI-B002,30.13,1018.67,45.76
2025-06-03T06:10:00,TI-C001,26.47,982.02,59.74
2025-06-03T06:15:00,TI-A001,39.18,1006.17,58.53
2025-06-03T06:20:00,TI-A002,30.88,1013.89,56.55
2025-06-03T06:25:00,TI-B001,39.18,1009.1,73.19
2025-06-03T06:30:00,TI-B002,26.78,996.02,63.51
2025-06-03T06:35:00,TI-C001,22.67,1002.13,38.68
2025-06-03T06:40:00,TI-A001,30.1,1010.58,48.99
2025-06-03T06:45:00,TI-A002,41.74,1007.22,40.94
2025-06-03T06:50:00,TI-B001,41.4,995.76,74.74
2025-06-03T06:55:00,TI-B002,26.14,1017.56,72.75
2025-06-03T07:00:00,TI-C001,22.78,1000.36,60.0
2025-06-03T07:05:00,TI-A001,19.09,985.48,51.65
2025-06-03T07:10:00,TI-A002,29.37,998.28,65.31
2025-06-03T07:15:00,TI-B001,30.37,993.12,65.65
2025-06-03T07:20:00,TI-B002,21.9,1019.62,71.97
2025-06-03T07:25:00,TI-C001,25.18,993.45,76.41
2025-06-03T07:30:00,TI-A001,30.78,1008.35,49.99
2025-06-03T07:35:00,TI-A002,37.58,994.73,68.69
2025-06-03T07:40:00,TI-B001,41.52,1003.35,74.84
2025-06-03T07:45:00,TI-B002,35.41,1007.52,36.33
2025-06-03T07:50:00,TI-C001,29.39,1018.68,74.15
2025-06-03T07:55:00,TI-A001,36.63,1003.11,71.07
2025-06-03T08:00:00,TI-A002,32.0,986.82,66.45
2025-06-03T08:05:00,TI-B001,32.87,1013.65,42.39
2025-06-03T08:10:00,TI-B002,34.34,981.26,82.41
2025-06-03T08:15:00,TI-C001,20.64,980.76,50.68
2025-06-03T08:20:00,TI-A001,21.63,1007.62,55.52
2025-06-03T08:25:00,TI-A002,36.6,1016.82,78.64
2025-06-03T08:30:00,TI-B001,35.66,982.49,41.9
2025-06-03T08:35:00,TI-B002,22.98,993.0,68.11
2025-06-03T08:40:00,TI-C001,30.61,992.55,43.66
2025-06-03T08:45:00,TI-A001,39.89,993.69,52.71
2025-06-03T08:50:00,TI-A002,36.53,1008.84,67.17
2025-06-03T08:55:00,TI-B001,34.64,1004.4,44.61
2025-06-03T09:00:00,TI-B002,23.92,1002.32,46.24
2025-06-03T09:05:00,TI-C001,41.35,991.9,49.45
2025-06-03T09:10:00,TI-A001,22.97,1008.2,50.85
2025-06-03T09:15:00,TI-A002,26.37,1017.35,74.77
2025-06-03T09:20:00,TI-B001,24.56,984.87,68.83
2025-06-03T09:25:00,TI-B002,27.11,1019.21,75.92
2025-06-03T09:30:00,TI-C001,40.91,1012.18,49.52
2025-06-03T09:35:00,TI-A001,24.9,1008.57,52.32
2025-06-03T09:40:00,TI-A002,28.62,990.26,58.95
2025-06-03T09:45:00,TI-B001,22.85,1001.54,81.65
2025-06-03T09:50:00,TI-B002,34.71,985.49,65.78
2025-06-03T09:55:00,TI-C001,32.08,989.7,68.49
2025-06-03T10:00:00,TI-A001,30.74,1005.52,37.62
2025-06-03T10:05:00,TI-A002,27.92,1008.69,40.03
2025-06-03T10:10:00,TI-B001,36.5,980.21,62.52
2025-06-03T10:15:00,TI-B002,40.3,996.28,81.75
2025-06-03T10:20:00,TI-C001,39.08,999.1,44.97
2025-06-03T10:25:00,TI-A001,41.13,992.85,67.29
2025-06-03T10:30:00,TI-A002,39.79,983.58,63.71
2025-06-03T10:35:00,TI-B001,30.84,1008.92,81.83
2025-06-03T10:40:00,TI-B002,39.92,987.0,79.11
2025-06-03T10:45:00,TI-C001,22.22,1016.79,84.86
2025-06-03T10:50:00,TI-A001,27.53,999.82,81.83
2025-06-03T10:55:00,TI-A002,41.09,1017.04,78.84
2025-06-03T11:00:00,TI-B001,18.22,1002.72,40.37
2025-06-03T11:05:00,TI-B002,41.59,991.38,84.45
2025-06-03T11:10:00,TI-C001,31.04,999.76,81.93
2025-06-03T11:15:00,TI-A001,38.43,998.72,44.64
2025-06-03T11:20:00,TI-A002,20.7,986.5,57.95
2025-06-03T11:25:00,TI-B001,24.17,987.45,71.83
2025-06-03T11:30:00,TI-B002,36.98,1002.71,72.86
2025-06-03T11:35:00,TI-C001,22.21,1014.25,79.85
2025-06-03T11:40:00,TI-A001,37.85,1000.61,39.34
2025-06-03T11:45:00,TI-A002,34.06,987.39,42.03
2025-06-03T11:50:00,TI-B001,25.77,989.92,48.04
2025-06-03T11:55:00,TI-B002,23.65,1010.15,82.7
2025-06-03T12:00:00,TI-C001,25.25,1008.92,35.57
2025-06-03T12:05:00,TI-A001,33.69,1007.71,38.11
2025-06-03T12:10:00,TI-A002,20.84,992.27,55.27
2025-06-03T12:15:00,TI-B001,30.06,1015.8,70.18
2025-06-03T12:20:00,TI-B002,25.46,984.7,80.81
2025-06-03T12:25:00,TI-C001,25.08,1004.59,45.96
2025-06-03T12:30:00,TI-A001,21.21,986.13,72.39
2025-06-03T12:35:00,TI-A002,32.54,996.63,62.46
2025-06-03T12:40:00,TI-B001,29.3,1001.5,68.2
2025-06-03T12:45:00,TI-B002,23.24,989.9,72.74
2025-06-03T12:50:00,TI-C001,38.96,983.27,57.34
2025-06-03T12:55:00,TI-A001,34.89,983.12,63.21
2025-06-03T13:00:00,TI-A002,19.48,1001.91,60.27
2025-06-03T13:05:00,TI-B001,31.74,985.99,51.41
2025-06-03T13:10:00,TI-B002,30.49,984.65,45.27
2025-06-03T13:15:00,TI-C001,32.0,983.64,60.52
2025-06-03T13:20:00,TI-A001,37.41,998.14,60.66
2025-06-03T13:25:00,TI-A002,28.96,982.31,58.12
2025-06-03T13:30:00,TI-B001,37.37,1008.93,54.8
2025-06-03T13:35:00,TI-B002,37.59,1009.83,63.92
2025-06-03T13:40:00,TI-C001,19.09,993.78,38.19
2025-06-03T13:45:00,TI-A001,41.86,1017.38,38.45
2025-06-03T13:50:00,TI-A002,40.41,981.27,55.44
2025-06-03T13:55:00,TI-B001,36.46,1010.63,83.92
2025-06-03T14:00:00,TI-B002,33.5,996.81,84.64
2025-06-03T14:05:00,TI-C001,27.18,1014.78,80.34
2025-06-03T14:10:00,TI-A001,27.02,1007.31,68.09
2025-06-03T14:15:00,TI-A002,30.94,1006.14,52.39
2025-06-03T14:20:00,TI-B001,22.28,1001.49,61.44
2025-06-03T14:25:00,TI-B002,35.47,988.91,35.17
2025-06-03T14:30:00,TI-C001,18.55,991.93,68.67
2025-06-03T14:35:00,TI-A001,31.07,1001.28,76.17
2025-06-03T14:40:00,TI-A002,23.94,993.85,48.78
2025-06-03T14:45:00,TI-B001,40.5,1009.0,40.64
2025-06-03T14:50:00,TI-B002,37.43,996.77,73.3
2025-06-03T14:55:00,TI-C001,39.21,980.63,45.3
2025-06-03T15:00:00,TI-A001,20.42,981.34,64.89
2025-06-03T15:05:00,TI-A002,34.88,981.95,72.03
2025-06-03T15:10:00,TI-B001,27.65,989.37,45.86
2025-06-03T15:15:00,TI-B002,38.73,982.26,60.19
2025-06-03T15:20:00,TI-C001,24.94,1012.63,71.58
2025-06-03T15:25:00,TI-A001,25.65,1003.92,68.63
2025-06-03T15:30:00,TI-A002,25.7,992.07,42.16
2025-06-03T15:35:00,TI-B001,33.85,988.84,50.03
2025-06-03T15:40:00,TI-B002,19.46,1017.94,78.99
2025-06-03T15:45:00,TI-C001,39.88,1005.04,56.36
2025-06-03T15:50:00,TI-A001,29.89,1018.89,82.08
2025-06-03T15:55:00,TI-A002,34.11,1011.43,50.94
2025-06-03T16:00:00,TI-B001,27.99,985.97,53.82
2025-06-03T16:05:00,TI-B002,36.11,998.94,77.47
2025-06-03T16:10:00,TI-C001,25.22,1008.3,75.29
2025-06-03T16:15:00,TI-A001,39.95,1002.5,83.39
2025-06-03T16:20:00,TI-A002,31.37,985.36,47.14
2025-06-03T16:25:00,TI-B001,22.88,1005.87,81.11
2025-06-03T16:30:00,TI-B002,38.33,983.7,71.23
2025-06-03T16:35:00,TI-C001,22.57,990.74,68.68
2025-06-03T16:40:00,TI-A001,32.47,1014.94,44.41
2025-06-03T16:45:00,TI-A002,36.28,1008.97,62.94
2025-06-03T16:50:00,TI-B001,29.51,1014.78,51.65
2025-06-03T16:55:00,TI-B002,40.97,980.61,81.86
2025-06-03T17:00:00,TI-C001,41.09,984.69,84.98
2025-06-03T17:05:00,TI-A001,29.49,989.7,65.22
2025-06-03T17:10:00,TI-A002,22.91,1016.61,62.6
2025-06-03T17:15:00,TI-B001,36.61,995.23,61.68
2025-06-03T17:20:00,TI-B002,26.62,990.46,60.64
2025-06-03T17:25:00,TI-C001,29.93,983.94,84.07
2025-06-03T17:30:00,TI-A001,29.27,1013.59,80.72
2025-06-03T17:35:00,TI-A002,26.9,996.56,63.13
2025-06-03T17:40:00,TI-B001,23.31,985.84,48.04
2025-06-03T17:45:00,TI-B002,40.43,1003.17,55.88
2025-06-03T17:50:00,TI-C001,21.66,993.19,53.99
2025-06-03T17:55:00,TI-A001,38.0,999.97,67.73
2025-06-03T18:00:00,TI-A002,34.44,990.29,76.08
2025-06-03T18:05:00,TI-B001,41.2,1005.67,59.53
2025-06-03T18:10:00,TI-B002,22.04,1011.8,43.46
2025-06-03T18:15:00,TI-C001,35.29,999.53,80.84
2025-06-03T18:20:00,TI-A001,31.01,1005.67,37.94
2025-06-03T18:25:00,TI-A002,18.81,1013.87,82.26
2025-06-03T18:30:00,TI-B001,34.04,1010.57,55.62
2025-06-03T18:35:00,TI-B002,38.22,989.26,70.36
2025-06-03T18:40:00,TI-C001,18.22,1000.23,53.66
2025-06-03T18:45:00,TI-A001,32.83,1006.67,65.83
2025-06-03T18:50:00,TI-A002,29.6,999.51,35.33
2025-06-03T18:55:00,TI-B001,31.24,980.47,61.47
2025-06-03T19:00:00,TI-B002,24.59,1019.1,35.86
2025-06-03T19:05:00,TI-C001,37.52,1006.96,75.31
2025-06-03T19:10:00,TI-A001,39.83,984.28,39.82
2025-06-03T19:15:00,TI-A002,21.57,987.68,61.32
2025-06-03T19:20:00,TI-B001,37.57,990.69,54.84
2025-06-03T19:25:00,TI-B002,26.95,996.24,63.25
2025-06-03T19:30:00,TI-C001,41.77,989.03,69.2
2025-06-03T19:35:00,TI-A001,38.35,1006.15,77.91
2025-06-03T19:40:00,TI-A002,36.23,983.74,53.96
2025-06-03T19:45:00,TI-B001,31.26,982.24,35.47
2025-06-03T19:50:00,TI-B002,22.11,999.99,56.7
2025-06-03T19:55:00,TI-C001,36.83,1002.63,77.9
2025-06-03T20:00:00,TI-A001,20.29,1001.13,37.13
2025-06-03T20:05:00,TI-A002,23.07,1014.72,79.38
2025-06-03T20:10:00,TI-B001,29.41,981.86,38.72
2025-06-03T20:15:00,TI-B002,40.21,1015.97,63.18
2025-06-03T20:20:00,TI-C001,18.79,1017.15,50.72
2025-06-03T20:25:00,TI-A001,41.08,1003.48,72.61
2025-06-03T20:30:00,TI-A002,35.11,995.93,38.85
2025-06-03T20:35:00,TI-B001,21.9,989.62,76.73
2025-06-03T20:40:00,TI-B002,27.34,1015.86,51.59
2025-06-03T20:45:00,TI-C001,36.13,985.6,84.42
2025-06-03T20:50:00,TI-A001,35.38,1000.03,83.72
2025-06-03T20:55:00,TI-A002,19.29,997.48,76.93
2025-06-03T21:00:00,TI-B001,26.17,1010.76,82.74
2025-06-03T21:05:00,TI-B002,27.52,1010.94,36.48
2025-06-03T21:10:00,TI-C001,24.56,1019.7,59.53
2025-06-03T21:15:00,TI-A001,26.54,1017.65,56.59
2025-06-03T21:20:00,TI-A002,34.31,1006.43,39.28
2025-06-03T21:25:00,TI-B001,32.85,1011.92,70.66
2025-06-03T21:30:00,TI-B002,19.97,986.17,70.58
2025-06-03T21:35:00,TI-C001,33.21,1009.59,50.83
2025-06-03T21:40:00,TI-A001,20.56,980.21,50.41
2025-06-03T21:45:00,TI-A002,26.64,990.79,41.63
2025-06-03T21:50:00,TI-B001,22.5,997.95,62.74
2025-06-03T21:55:00,TI-B002,27.79,981.05,52.7
2025-06-03T22:00:00,TI-C001,20.23,1003.92,51.22
2025-06-03T22:05:00,TI-A001,27.25,991.67,54.39
2025-06-03T22:10:00,TI-A002,20.03,1016.05,80.26
2025-06-03T22:15:00,TI-B001,41.48,1002.88,43.48
2025-06-03T22:20:00,TI-B002,27.14,985.55,50.06
2025-06-03T22:25:00,TI-C001,29.83,982.53,56.73
2025-06-03T22:30:00,TI-A001,28.11,999.37,38.85
2025-06-03T22:35:00,TI-A002,24.04,989.86,66.25
2025-06-03T22:40:00,TI-B001,32.25,987.82,40.35
2025-06-03T22:45:00,TI-B002,25.31,1017.95,51.61
2025-06-03T22:50:00,TI-C001,32.88,1012.16,51.48
2025-06-03T22:55:00,TI-A001,26.03,1012.62,77.98
2025-06-03T23:00:00,TI-A002,41.38,985.44,51.03
2025-06-03T23:05:00,TI-B001,40.73,988.03,50.71
2025-06-03T23:10:00,TI-B002,41.15,1018.75,49.57
2025-06-03T23:15:00,TI-C001,34.68,999.64,63.79
2025-06-03T23:20:00,TI-A001,23.82,995.04,75.82
2025-06-03T23:25:00,TI-A002,27.43,984.56,63.19
2025-06-03T23:30:00,TI-B001,32.21,1001.83,69.09
2025-06-03T23:35:00,TI-B002,31.2,1018.12,58.08
2025-06-03T23:40:00,TI-C001,35.0,997.54,49.57
2025-06-03T23:45:00,TI-A001,34.63,1012.76,74.78
2025-06-03T23:50:00,TI-A002,27.82,999.97,66.67
2025-06-03T23:55:00,TI-B001,23.81,1006.35,70.76
2025-06-04T00:00:00,TI-B002,36.94,982.96,84.54
2025-06-04T00:05:00,TI-C001,29.5,996.03,60.33
2025-06-04T00:10:00,TI-A001,40.09,1007.67,62.18
2025-06-04T00:15:00,TI-A002,36.98,994.38,79.78
2025-06-04T00:20:00,TI-B001,30.89,1005.53,39.25
2025-06-04T00:25:00,TI-B002,36.45,1006.3,52.75
2025-06-04T00:30:00,TI-C001,33.53,981.77,84.18
2025-06-04T00:35:00,TI-A001,34.26,995.98,72.63
2025-06-04T00:40:00,TI-A002,41.18,997.22,35.53
2025-06-04T00:45:00,TI-B001,24.21,1000.43,60.94
2025-06-04T00:50:00,TI-B002,31.93,1003.01,57.29
2025-06-04T00:55:00,TI-C001,27.39,1010.89,64.43
2025-06-04T01:00:00,TI-A001,30.01,993.8,36.23
2025-06-04T01:05:00,TI-A002,20.51,996.64,83.09
2025-06-04T01:10:00,TI-B001,20.79,1017.63,42.08
2025-06-04T01:15:00,TI-B002,25.49,998.21,45.34
2025-06-04T01:20:00,TI-C001,29.59,999.05,56.91
2025-06-04T01:25:00,TI-A001,34.72,992.76,50.01
2025-06-04T01:30:00,TI-A002,37.44,984.6,77.46
2025-06-04T01:35:00,TI-B001,33.55,1007.09,43.22
2025-06-04T01:40:00,TI-B002,41.61,989.76,43.72
2025-06-04T01:45:00,TI-C001,21.84,1002.39,82.92
2025-06-04T01:50:00,TI-A001,23.56,996.2,44.22
2025-06-04T01:55:00,TI-A002,33.37,997.29,36.46
2025-06-04T02:00:00,TI-B001,32.74,987.89,64.61
2025-06-04T02:05:00,TI-B002,27.33,1008.19,45.29
2025-06-04T02:10:00,TI-C001,36.06,1012.35,38.13
2025-06-04T02:15:00,TI-A001,20.44,1014.88,44.35
2025-06-04T02:20:00,TI-A002,25.82,998.3,48.12
2025-06-04T02:25:00,TI-B001,38.7,1001.11,66.96
2025-06-04T02:30:00,TI-B002,32.33,1004.45,64.35
2025-06-04T02:35:00,TI-C001,26.35,1013.82,65.87
2025-06-04T02:40:00,TI-A001,37.53,1008.24,49.87
2025-06-04T02:45:00,TI-A002,32.75,983.39,41.7
2025-06-04T02:50:00,TI-B001,20.83,992.22,44.15
2025-06-04T02:55:00,TI-B002,34.64,1000.43,55.91
2025-06-04T03:00:00,TI-C001,21.31,995.35,44.29
2025-06-04T03:05:00,TI-A001,33.25,1007.74,67.26
2025-06-04T03:10:00,TI-A002,42.0,1002.2,59.48
2025-06-04T03:15:00,TI-B001,21.37,992.58,57.55
2025-06-04T03:20:00,TI-B002,19.29,994.36,35.48
2025-06-04T03:25:00,TI-C001,21.28,1012.61,83.19
2025-06-04T03:30:00,TI-A001,30.13,999.8,69.23
2025-06-04T03:35:00,TI-A002,27.98,1013.6,59.43
2025-06-04T03:40:00,TI-B001,19.98,981.23,73.05
2025-06-04T03:45:00,TI-B002,25.01,990.99,61.88
2025-06-04T03:50:00,TI-C001,22.04,998.29,72.13
2025-06-04T03:55:00,TI-A001,36.38,1001.99,40.66
2025-06-04T04:00:00,TI-A002,20.74,1011.0,76.16
2025-06-04T04:05:00,TI-B001,26.8,1012.9,37.08
2025-06-04T04:10:00,TI-B002,35.26,1001.85,84.49
2025-06-04T04:15:00,TI-C001,20.46,1013.2,72.57
2025-06-04T04:20:00,TI-A001,25.15,1019.97,57.49
2025-06-04T04:25:00,TI-A002,26.37,1012.67,56.95
2025-06-04T04:30:00,TI-B001,41.85,1011.03,46.85
2025-06-04T04:35:00,TI-B002,37.46,1003.52,52.53
2025-06-04T04:40:00,TI-C001,35.06,1005.31,43.3
2025-06-04T04:45:00,TI-A001,21.34,988.26,45.35
2025-06-04T04:50:00,TI-A002,19.42,994.03,49.05
2025-06-04T04:55:00,TI-B001,30.93,992.95,70.2
2025-06-04T05:00:00,TI-B002,24.94,990.69,77.9
2025-06-04T05:05:00,TI-C001,41.65,1007.17,39.76
2025-06-04T05:10:00,TI-A001,41.11,1011.43,80.94
2025-06-04T05:15:00,TI-A002,41.82,1014.68,41.34
2025-06-04T05:20:00,TI-B001,38.79,989.99,70.57
2025-06-04T05:25:00,TI-B002,37.88,1010.46,68.81
2025-06-04T05:30:00,TI-C001,29.75,1003.1,48.44
2025-06-04T05:35:00,TI-A001,27.94,998.08,66.68
2025-06-04T05:40:00,TI-A002,39.12,983.72,60.78
2025-06-04T05:45:00,TI-B001,24.68,1017.45,53.45
2025-06-04T05:50:00,TI-B002,40.81,993.09,35.12
2025-06-04T05:55:00,TI-C001,36.58,1009.31,71.55
2025-06-04T06:00:00,TI-A001,29.0,1006.57,52.91
2025-06-04T06:05:00,TI-A002,19.52,1001.38,45.89
2025-06-04T06:10:00,TI-B001,28.31,988.47,48.43
2025-06-04T06:15:00,TI-B002,37.88,993.51,63.9
2025-06-04T06:20:00,TI-C001,31.59,999.41,52.19
2025-06-04T06:25:00,TI-A001,34.38,981.94,39.98
2025-06-04T06:30:00,TI-A002,36.81,998.38,41.21
2025-06-04T06:35:00,TI-B001,38.58,997.65,35.03
2025-06-04T06:40:00,TI-B002,40.99,988.09,69.43
2025-06-04T06:45:00,TI-C001,21.17,1006.0,42.95
2025-06-04T06:50:00,TI-A001,40.39,990.96,67.73
2025-06-04T06:55:00,TI-A002,24.01,994.87,80.19
2025-06-04T07:00:00,TI-B001,21.97,995.85,50.28
2025-06-04T07:05:00,TI-B002,34.79,989.37,67.77
2025-06-04T07:10:00,TI-C001,34.89,980.04,58.84
2025-06-04T07:15:00,TI-A001,21.18,989.05,69.0
2025-06-04T07:20:00,TI-A002,18.22,1007.82,75.86
2025-06-04T07:25:00,TI-B001,41.72,996.89,41.61
2025-06-04T07:30:00,TI-B002,19.7,995.32,71.54
2025-06-04T07:35:00,TI-C001,20.46,992.53,79.05
2025-06-04T07:40:00,TI-A001,21.29,1010.94,72.66
2025-06-04T07:45:00,TI-A002,21.2,1019.72,42.14
2025-06-04T07:50:00,TI-B001,30.73,980.34,67.5
2025-06-04T07:55:00,TI-B002,28.56,1008.9,66.4
2025-06-04T08:00:00,TI-C001,21.63,996.47,69.33
2025-06-04T08:05:00,TI-A001,38.64,983.47,40.02
2025-06-04T08:10:00,TI-A002,36.06,1003.58,54.2
2025-06-04T08:15:00,TI-B001,41.12,992.58,41.99
2025-06-04T08:20:00,TI-B002,24.65,983.37,62.67
2025-06-04T08:25:00,TI-C001,32.4,1004.3,73.95
2025-06-04T08:30:00,TI-A001,34.57,1013.92,67.92
2025-06-04T08:35:00,TI-A002,25.24,1000.71,60.48
2025-06-04T08:40:00,TI-B001,35.95,991.82,37.73
2025-06-04T08:45:00,TI-B002,39.55,1018.19,59.74
2025-06-04T08:50:00,TI-C001,20.71,999.98,64.7
2025-06-04T08:55:00,TI-A001,30.68,1019.11,84.34
2025-06-04T09:00:00,TI-A002,40.41,985.28,78.04
2025-06-04T09:05:00,TI-B001,31.64,994.62,69.15
2025-06-04T09:10:00,TI-B002,36.31,1018.18,73.52
2025-06-04T09:15:00,TI-C001,18.4,982.7,48.11
2025-06-04T09:20:00,TI-A001,18.96,982.42,74.46
2025-06-04T09:25:00,TI-A002,30.16,1005.14,60.05
2025-06-04T09:30:00,TI-B001,27.97,1008.07,39.12
2025-06-04T09:35:00,TI-B002,30.88,1004.64,48.87
2025-06-04T09:40:00,TI-C001,25.44,1000.45,45.16
2025-06-04T09:45:00,TI-A001,37.39,1001.46,54.54
